day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;30100;STARFRUIT;5041;1;5040;20;;;5047;21;;;;;5044.0;-1175.0
0;30100;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;478.0
0;30200;STARFRUIT;5041;30;;;;;5048;30;;;;;5044.5;-1175.0
0;30200;AMETHYSTS;9996;2;9995;28;;;9998;1;10002;8;10004;2;9997.0;478.0
0;30300;AMETHYSTS;10002;4;9996;2;9995;29;10004;2;10005;29;;;10003.0;480.0
0;30300;STARFRUIT;5041;31;;;;;5046;1;5047;2;5048;29;5043.5;-1175.0
0;30400;STARFRUIT;5045;2;5040;30;;;5047;30;;;;;5046.0;-1175.0
0;30400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;488.0
0;30500;STARFRUIT;5040;7;5039;28;;;5046;30;;;;;5043.0;-1175.0
0;30500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;488.0
0;30600;STARFRUIT;5040;32;;;;;5045;7;5046;2;5047;30;5042.5;-1175.0
0;30600;AMETHYSTS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;488.0
0;30700;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;490.0
0;30700;STARFRUIT;5039;29;;;;;5046;29;;;;;5042.5;-1175.0
0;30800;STARFRUIT;5039;2;5038;29;;;5045;31;;;;;5042.0;-1175.0
0;30800;AMETHYSTS;9998;8;9996;2;9995;29;10004;2;10005;29;;;10001.0;490.0
0;30900;STARFRUIT;5038;21;;;;;5043;7;5045;21;;;5040.5;-1175.0
0;30900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;490.0
0;31000;STARFRUIT;5043;1;5042;5;5038;28;5045;28;;;;;5044.0;-1175.0
0;31000;AMETHYSTS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;490.0
0;31100;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;491.0
0;31100;STARFRUIT;5038;23;;;;;5039;9;5045;23;;;5038.5;-1172.4208984375
0;31200;STARFRUIT;5037;21;;;;;5042;8;5044;22;;;5039.5;-1153.884765625
0;31200;AMETHYSTS;9996;1;9995;21;;;10002;6;10004;1;10005;21;9999.0;493.0
0;31300;STARFRUIT;5038;22;;;;;5044;2;5045;20;;;5041.0;-1154.091796875
0;31300;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;500.0
0;31400;STARFRUIT;5038;22;;;;;5045;22;;;;;5041.5;-1154.396484375
0;31400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;500.0
0;31500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;500.0
0;31500;STARFRUIT;5038;22;;;;;5045;22;;;;;5041.5;-1154.4228515625
0;31600;STARFRUIT;5039;24;;;;;5046;24;;;;;5042.5;-1155.2744140625
0;31600;AMETHYSTS;9995;24;;;;;9998;3;10005;24;;;9996.5;500.0
0;31700;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;-1154.7939453125
0;31700;AMETHYSTS;9995;29;;;;;10002;3;10005;29;;;9998.5;506.0
0;31800;STARFRUIT;5043;2;5038;24;;;5045;24;;;;;5044.0;-1154.533203125
0;31800;AMETHYSTS;9996;2;9995;22;;;10002;2;10004;2;10005;22;9999.0;518.0
0;31900;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;518.0
0;31900;STARFRUIT;5039;6;5038;28;;;5045;28;;;;;5042.0;-1154.61572265625
0;32000;STARFRUIT;5038;22;;;;;5045;22;;;;;5041.5;-1154.3349609375
0;32000;AMETHYSTS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;518.0
0;32100;AMETHYSTS;9998;9;9995;25;;;10005;25;;;;;10001.5;518.0
0;32100;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;-1153.77880859375
0;32200;AMETHYSTS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;520.0
0;32200;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;-1148.39599609375
0;32300;AMETHYSTS;10000;3;9996;2;9995;30;10004;2;10005;30;;;10002.0;520.0
0;32300;STARFRUIT;5040;3;5038;2;5037;30;5044;32;;;;;5042.0;-1148.12353515625
0;32400;STARFRUIT;5037;29;;;;;5044;29;;;;;5040.5;-1148.43359375
0;32400;AMETHYSTS;9998;2;9995;29;;;10005;29;;;;;10001.5;520.0
0;32500;AMETHYSTS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;520.0
0;32500;STARFRUIT;5038;1;5037;26;;;5043;2;5044;24;;;5040.5;-1148.9580078125
0;32600;AMETHYSTS;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;522.0
0;32600;STARFRUIT;5037;28;;;;;5044;28;;;;;5040.5;-1134.62109375
0;32700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;522.0
0;32700;STARFRUIT;5038;32;;;;;5044;2;5045;30;;;5041.0;-1140.08984375
0;32800;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;-1141.06640625
0;32800;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;522.0
0;32900;AMETHYSTS;9996;1;9995;20;;;10002;10;10004;1;10005;20;9999.0;522.0
0;32900;STARFRUIT;5038;1;5037;20;;;5044;21;;;;;5041.0;-1137.40625
0;33000;AMETHYSTS;9998;2;9995;28;;;10005;28;;;;;10001.5;522.0
0;33000;STARFRUIT;5037;28;;;;;5042;4;5044;28;;;5039.5;-1138.609375
0;33100;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;522.0
0;33100;STARFRUIT;5037;26;;;;;5044;26;;;;;5040.5;-1136.92578125
0;33200;STARFRUIT;5038;24;;;;;5043;5;5044;1;5045;23;5040.5;-1140.55859375
0;33200;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;522.0
0;33300;AMETHYSTS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;522.0
0;33300;STARFRUIT;5038;31;;;;;5045;31;;;;;5041.5;-1142.14453125
0;33400;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;522.0
0;33400;STARFRUIT;5037;20;;;;;5042;2;5044;20;;;5039.5;-1138.01171875
0;33500;AMETHYSTS;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;522.0
0;33500;STARFRUIT;5038;2;5037;21;;;5044;23;;;;;5041.0;-1138.26171875
0;33600;STARFRUIT;5037;27;;;;;5044;27;;;;;5040.5;-1132.13671875
0;33600;AMETHYSTS;9995;27;;;;;9998;2;10005;27;;;9996.5;522.0
0;33700;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;526.0
0;33700;STARFRUIT;5037;1;5036;25;;;5041;6;5043;26;;;5039.0;-1129.390625
0;33800;AMETHYSTS;9995;21;;;;;10002;4;10005;21;;;9998.5;526.0
0;33800;STARFRUIT;5036;21;;;;;5043;21;;;;;5039.5;-1125.5234375
0;33900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;526.0
0;33900;STARFRUIT;5035;28;;;;;5042;28;;;;;5038.5;-1120.91015625
0;34000;STARFRUIT;5041;1;5036;2;5035;28;5042;30;;;;;5041.5;-1122.2421875
0;34000;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;562.0
0;34100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;562.0
0;34100;STARFRUIT;5036;2;5035;25;;;5042;27;;;;;5039.0;-1150.9921875
0;34200;AMETHYSTS;9996;2;9995;30;;;10002;2;10004;2;10005;30;9999.0;562.0
0;34200;STARFRUIT;5036;32;;;;;5043;32;;;;;5039.5;-1141.4140625
0;34300;STARFRUIT;5036;28;;;;;5043;29;;;;;5039.5;-1144.5234375
0;34300;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;562.0
0;34400;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;562.0
0;34400;STARFRUIT;5036;30;;;;;5043;30;;;;;5039.5;-1142.9296875
0;34500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;562.0
0;34500;STARFRUIT;5037;24;;;;;5044;24;;;;;5040.5;-1135.046875
0;34600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;562.0
0;34600;STARFRUIT;5037;24;;;;;5044;24;;;;;5040.5;-1138.66796875
0;34700;STARFRUIT;5037;7;5036;25;;;5043;25;;;;;5040.0;-1095.537109375
0;34700;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;562.0
0;34800;AMETHYSTS;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;562.0
0;34800;STARFRUIT;5036;22;;;;;5037;8;5043;24;;;5036.5;-1096.265625
0;34900;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;562.0
0;34900;STARFRUIT;5037;24;;;;;5044;24;;;;;5040.5;-1126.6875
0;35000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;562.0
0;35000;STARFRUIT;5037;29;;;;;5044;29;;;;;5040.5;-1127.046875
0;35100;STARFRUIT;5037;23;;;;;5044;23;;;;;5040.5;-1124.5859375
0;35100;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;562.0
0;35200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;562.0
0;35200;STARFRUIT;5037;24;;;;;5042;3;5044;24;;;5039.5;-1129.078125
0;35300;AMETHYSTS;9998;8;9996;1;9995;22;10004;1;10005;22;;;10001.0;562.0
0;35300;STARFRUIT;5038;8;5037;23;;;5044;23;;;;;5041.0;-1126.3515625
0;35400;AMETHYSTS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;562.0
0;35400;STARFRUIT;5037;27;;;;;5044;27;;;;;5040.5;-1134.1484375
0;35500;STARFRUIT;5037;29;;;;;5044;29;;;;;5040.5;-1126.1171875
0;35500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;564.0
0;35600;AMETHYSTS;9996;1;9995;23;;;10002;3;10004;1;10005;23;9999.0;564.0
0;35600;STARFRUIT;5038;1;5037;23;;;5044;24;;;;;5041.0;-1135.46875
0;35700;AMETHYSTS;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;564.0
0;35700;STARFRUIT;5037;31;;;;;5044;31;;;;;5040.5;-1134.1640625
0;35800;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;564.0
0;35800;STARFRUIT;5037;8;5036;21;;;5043;2;5044;21;;;5040.0;-1119.0078125
0;35900;STARFRUIT;5036;30;;;;;5043;30;;;;;5039.5;-1105.75
0;35900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;564.0
0;36000;AMETHYSTS;9995;30;;;;;10000;2;10002;9;10005;30;9997.5;564.0
0;36000;STARFRUIT;5036;30;;;;;5039;2;5041;2;5043;30;5037.5;-1105.703125
0;36100;AMETHYSTS;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;564.0
0;36100;STARFRUIT;5036;23;;;;;5041;6;5043;23;;;5038.5;-1107.6875
0;36200;AMETHYSTS;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;564.0
0;36200;STARFRUIT;5036;1;5035;29;;;5042;30;;;;;5039.0;-1095.8046875
0;36300;STARFRUIT;5035;31;;;;;5042;31;;;;;5038.5;-1094.078125
0;36300;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;564.0
0;36400;AMETHYSTS;9996;1;9995;28;;;10002;8;10004;1;10005;28;9999.0;564.0
0;36400;STARFRUIT;5036;2;5035;28;;;5042;29;;;;;5039.0;-1096.171875
0;36500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;564.0
0;36500;STARFRUIT;5035;28;;;;;5042;29;;;;;5038.5;-1089.1640625
0;36600;AMETHYSTS;9996;1;9995;30;;;10000;2;10004;1;10005;30;9998.0;564.0
0;36600;STARFRUIT;5035;31;;;;;5038;2;5042;31;;;5036.5;-1083.9609375
0;36700;STARFRUIT;5035;22;;;;;5042;22;;;;;5038.5;-1087.96875
0;36700;AMETHYSTS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;564.0
0;36800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;566.0
0;36800;STARFRUIT;5035;25;;;;;5042;25;;;;;5038.5;-1093.1328125
0;36900;AMETHYSTS;9998;6;9995;22;;;10005;22;;;;;10001.5;566.0
0;36900;STARFRUIT;5035;22;;;;;5042;22;;;;;5038.5;-1092.8203125
0;37000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;566.0
0;37000;STARFRUIT;5036;2;5035;20;;;5042;22;;;;;5039.0;-1095.359375
0;37100;STARFRUIT;5039;5;5036;24;;;5043;24;;;;;5041.0;-1100.1640625
0;37100;AMETHYSTS;10000;5;9995;24;;;10005;24;;;;;10002.5;566.0
0;37200;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;566.0
0;37200;STARFRUIT;5037;2;5036;27;;;5043;29;;;;;5040.0;-1119.984375
0;37300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;566.0
0;37300;STARFRUIT;5037;23;;;;;5042;4;5044;23;;;5039.5;-1113.58984375
0;37400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;575.0
0;37400;STARFRUIT;5038;4;5037;22;;;5044;22;;;;;5041.0;-1110.328125
0;37500;STARFRUIT;5040;5;5037;31;;;5044;31;;;;;5042.0;-1111.38671875
0;37500;AMETHYSTS;10000;5;9996;1;9995;30;10004;1;10005;30;;;10002.0;575.0
0;37600;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;575.0
0;37600;STARFRUIT;5037;25;;;;;5042;5;5044;25;;;5039.5;-1114.015625
0;37700;AMETHYSTS;10002;1;9995;20;;;10005;20;;;;;10003.5;605.0
0;37700;STARFRUIT;5037;20;;;;;5044;20;;;;;5040.5;-1118.140625
0;37800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;607.0
0;37800;STARFRUIT;5037;25;;;;;5043;2;5044;23;;;5040.0;-1117.30078125
0;37900;STARFRUIT;5038;29;;;;;5044;2;5045;27;;;5041.0;-1106.20703125
0;37900;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;613.0
0;38000;AMETHYSTS;9998;3;9995;30;;;10005;30;;;;;10001.5;613.0
0;38000;STARFRUIT;5038;30;;;;;5045;30;;;;;5041.5;-1104.4140625
0;38100;AMETHYSTS;9998;4;9996;1;9995;28;10004;1;10005;28;;;10001.0;613.0
0;38100;STARFRUIT;5038;29;;;;;5043;4;5045;29;;;5040.5;-1104.8828125
0;38200;AMETHYSTS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;613.0
0;38200;STARFRUIT;5039;2;5038;29;;;5045;31;;;;;5042.0;-1099.234375
0;38300;STARFRUIT;5040;5;5039;22;;;5046;22;;;;;5043.0;-1095.44921875
0;38300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;613.0
0;38400;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;613.0
0;38400;STARFRUIT;5039;31;;;;;5040;4;5046;31;;;5039.5;-1096.11328125
0;38500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;613.0
0;38500;STARFRUIT;5038;24;;;;;5045;24;;;;;5041.5;-1096.36328125
0;38600;STARFRUIT;5038;31;;;;;5044;2;5045;29;;;5041.0;-1094.283203125
0;38600;AMETHYSTS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;613.0
0;38700;STARFRUIT;5038;1;5037;20;;;5044;22;;;;;5041.0;-1091.916015625
0;38700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;615.0
0;38800;STARFRUIT;5038;27;;;;;5043;2;5044;2;5045;25;5040.5;-1094.26171875
0;38800;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;615.0
0;38900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;615.0
0;38900;STARFRUIT;5038;25;;;;;5045;25;;;;;5041.5;-1095.58203125
0;39000;STARFRUIT;5039;1;5038;23;;;5041;3;5044;6;5045;1;5040.0;-1098.90625
0;39000;AMETHYSTS;9996;1;9995;23;;;10000;3;10004;1;10005;23;9998.0;615.0
0;39100;STARFRUIT;5039;8;5038;30;;;5045;30;;;;;5042.0;-1097.5078125
0;39100;AMETHYSTS;9996;2;9995;28;;;9998;3;10004;2;10005;28;9997.0;615.0
0;39200;STARFRUIT;5039;5;5038;21;;;5041;4;5045;21;;;5040.0;-1096.3125
0;39200;AMETHYSTS;9995;21;;;;;10000;4;10005;21;;;9997.5;623.0
0;39300;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;631.0
0;39300;STARFRUIT;5038;24;;;;;5045;24;;;;;5041.5;-1090.53125
0;39400;STARFRUIT;5038;21;;;;;5045;21;;;;;5041.5;-1088.82421875
0;39400;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;631.0
0;39500;STARFRUIT;5038;29;;;;;5043;3;5045;29;;;5040.5;-1089.875
0;39500;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;631.0
0;39600;STARFRUIT;5038;31;;;;;5045;31;;;;;5041.5;-1090.146484375
0;39600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;631.0
0;39700;AMETHYSTS;9996;1;9995;29;;;10000;6;10004;1;10005;29;9998.0;631.0
0;39700;STARFRUIT;5038;29;;;;;5041;6;5045;30;;;5039.5;-1092.275390625
0;39800;STARFRUIT;5038;24;;;;;5044;2;5045;22;;;5041.0;-1089.0078125
0;39800;AMETHYSTS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;631.0
0;39900;STARFRUIT;5038;29;;;;;5043;7;5045;29;;;5040.5;-1089.7109375
0;39900;AMETHYSTS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;633.0
0;40000;STARFRUIT;5037;26;;;;;5044;26;;;;;5040.5;-1086.09375
0;40000;AMETHYSTS;10002;11;9996;1;9995;25;10004;1;10005;25;;;10003.0;633.0
0;40100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;655.0
0;40100;STARFRUIT;5037;30;;;;;5042;4;5044;30;;;5039.5;-1050.4765625
0;40200;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;-1052.078125
0;40200;AMETHYSTS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;655.0
0;40300;STARFRUIT;5037;1;5036;29;;;5043;30;;;;;5040.0;-1037.3134765625
0;40300;AMETHYSTS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;655.0
0;40400;STARFRUIT;5037;25;;;;;5043;2;5044;23;;;5040.0;-1036.400390625
0;40400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;663.0
0;40500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;663.0
0;40500;STARFRUIT;5037;22;;;;;5044;22;;;;;5040.5;-1035.9921875
0;40600;STARFRUIT;5037;28;;;;;5045;28;;;;;5041.0;-1008.0625
0;40600;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;663.0
0;40700;STARFRUIT;5044;1;5039;6;5038;30;5045;30;;;;;5044.5;-1013.125
0;40700;AMETHYSTS;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;665.0
0;40800;STARFRUIT;5038;21;;;;;5045;21;;;;;5041.5;-1075.65625
0;40800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;665.0
0;40900;AMETHYSTS;9998;2;9995;25;;;10005;25;;;;;10001.5;665.0
0;40900;STARFRUIT;5040;3;5039;25;;;5046;25;;;;;5043.0;-1062.609375
0;41000;STARFRUIT;5039;21;;;;;5042;2;5044;7;5045;1;5040.5;-1063.5390625
0;41000;AMETHYSTS;9998;10;9996;1;9995;20;10000;2;10004;1;10005;20;9999.0;665.0
0;41100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;665.0
0;41100;STARFRUIT;5038;25;;;;;5045;25;;;;;5041.5;-1074.296875
0;41200;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;665.0
0;41200;STARFRUIT;5038;20;;;;;5046;20;;;;;5042.0;-1068.453125
0;41300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;665.0
0;41300;STARFRUIT;5039;8;5038;27;;;5045;27;;;;;5042.0;-1073.9296875
0;41400;STARFRUIT;5039;30;;;;;5046;30;;;;;5042.5;-1060.140625
0;41400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;665.0
0;41500;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;665.0
0;41500;STARFRUIT;5039;9;5038;29;;;5045;31;;;;;5042.0;-1069.2109375
0;41600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;665.0
0;41600;STARFRUIT;5038;26;;;;;5045;26;;;;;5041.5;-1072.6484375
0;41700;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;665.0
0;41700;STARFRUIT;5042;2;5038;23;;;5045;23;;;;;5043.5;-1080.4140625
0;41800;STARFRUIT;5038;21;;;;;5044;1;5045;21;;;5041.0;-1084.96875
0;41800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;665.0
0;41900;AMETHYSTS;9995;28;;;;;10002;8;10005;28;;;9998.5;665.0
0;41900;STARFRUIT;5038;28;;;;;5045;28;;;;;5041.5;-1079.7890625
0;42000;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;665.0
0;42000;STARFRUIT;5038;1;5037;27;;;5044;28;;;;;5041.0;-1089.171875
0;42100;AMETHYSTS;10002;2;9995;22;;;10005;22;;;;;10003.5;667.0
0;42100;STARFRUIT;5039;7;5038;22;;;5045;22;;;;;5042.0;-1084.1875
0;42200;STARFRUIT;5038;22;;;;;5045;22;;;;;5041.5;-1070.1796875
0;42200;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;671.0
0;42300;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;671.0
0;42300;STARFRUIT;5039;22;;;;;5045;2;5046;20;;;5042.0;-1065.3046875
0;42400;AMETHYSTS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;671.0
0;42400;STARFRUIT;5038;28;;;;;5045;28;;;;;5041.5;-1077.890625
0;42500;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;674.0
0;42500;STARFRUIT;5038;24;;;;;5043;2;5045;24;;;5040.5;-1079.0859375
0;42600;STARFRUIT;5043;1;5038;28;;;5045;28;;;;;5044.0;-1083.7734375
0;42600;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;674.0
0;42700;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;674.0
0;42700;STARFRUIT;5038;24;;;;;5044;1;5045;23;;;5041.0;-1084.0859375
0;42800;AMETHYSTS;9995;29;;;;;10000;2;10005;29;;;9997.5;674.0
0;42800;STARFRUIT;5038;29;;;;;5041;2;5045;29;;;5039.5;-1083.1484375
0;42900;AMETHYSTS;10002;5;9995;20;;;10005;20;;;;;10003.5;674.0
0;42900;STARFRUIT;5038;20;;;;;5045;20;;;;;5041.5;-1108.0
0;43000;STARFRUIT;5038;27;;;;;5045;27;;;;;5041.5;-1108.0
0;43000;AMETHYSTS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;684.0
0;43100;AMETHYSTS;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;684.0
0;43100;STARFRUIT;5038;25;;;;;5045;25;;;;;5041.5;-1108.0
0;43200;AMETHYSTS;9996;2;9995;29;;;10002;5;10004;2;10005;29;9999.0;684.0
0;43200;STARFRUIT;5038;31;;;;;5045;31;;;;;5041.5;-1108.0
0;43300;STARFRUIT;5043;1;5037;20;;;5044;20;;;;;5043.5;-1108.0
0;43300;AMETHYSTS;9998;10;9995;20;;;10005;20;;;;;10001.5;693.0
0;43400;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;693.0
0;43400;STARFRUIT;5037;24;;;;;5043;2;5044;22;;;5040.0;-1108.0
0;43500;AMETHYSTS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;693.0
0;43500;STARFRUIT;5037;6;5036;25;;;5043;25;;;;;5040.0;-1108.0
0;43600;AMETHYSTS;9995;22;;;;;10002;5;10005;22;;;9998.5;693.0
0;43600;STARFRUIT;5036;22;;;;;5041;1;5043;22;;;5038.5;-1108.0
0;43700;STARFRUIT;5037;1;5036;29;;;5043;30;;;;;5040.0;-1108.0
0;43700;AMETHYSTS;9996;1;9995;29;;;10002;6;10004;1;10005;29;9999.0;693.0
0;43800;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;693.0
0;43800;STARFRUIT;5036;23;;;;;5043;23;;;;;5039.5;-1108.0
0;43900;AMETHYSTS;9996;2;9995;24;;;10002;2;10004;2;10005;24;9999.0;693.0
0;43900;STARFRUIT;5037;6;5036;26;;;5043;26;;;;;5040.0;-1094.951171875
0;44000;AMETHYSTS;10002;4;9998;10;9996;2;10004;2;10005;25;;;10003.0;693.0
0;44000;STARFRUIT;5036;27;;;;;5043;27;;;;;5039.5;-1089.12890625
0;44100;STARFRUIT;5036;24;;;;;5041;4;5042;2;5043;22;5038.5;-1088.109375
0;44100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;701.0
0;44200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;701.0
0;44200;STARFRUIT;5036;24;;;;;5043;24;;;;;5039.5;-1090.93359375
0;44300;AMETHYSTS;9996;2;9995;24;;;9998;2;10004;2;10005;24;9997.0;701.0
0;44300;STARFRUIT;5036;26;;;;;5042;2;5043;24;;;5039.0;-1088.48046875
0;44400;AMETHYSTS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;705.0
0;44400;STARFRUIT;5037;1;5036;26;;;5043;26;;;;;5040.0;-1089.19921875
0;44500;STARFRUIT;5036;30;;;;;5043;30;;;;;5039.5;-1089.0859375
0;44500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;705.0
0;44600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;705.0
0;44600;STARFRUIT;5037;22;;;;;5043;1;5044;21;;;5040.0;-1094.28515625
0;44700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;705.0
0;44700;STARFRUIT;5037;27;;;;;5042;6;5044;27;;;5039.5;-1096.66015625
0;44800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;705.0
0;44800;STARFRUIT;5037;25;;;;;5042;3;5044;25;;;5039.5;-1094.33203125
0;44900;STARFRUIT;5037;2;5036;21;;;5043;23;;;;;5040.0;-1093.5
0;44900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;705.0
0;45000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;705.0
0;45000;STARFRUIT;5036;28;;;;;5037;1;5043;28;;;5036.5;-1091.0703125
0;45100;AMETHYSTS;9995;27;;;;;9998;1;10005;27;;;9996.5;705.0
